Rank	4gram	NumberOfTimes
567	(u'for', u'each', u'of', u'the')	977
568	(u'the', u'depart', u'ment', u'of')	974
569	(u'of', u'the', u'farm', u'credit')	974
570	(u'of', u'this', u'title', u'see')	972
571	(u'one', u'or', u'more', u'of')	972
572	(u'section', u'of', u'this', u'act')	971
573	(u'not', u'to', u'exceed', u'for')	971
574	(u'code', u'source', u'statutes', u'at')	970
575	(u'as', u'amended', u'oct', u'pub')	969
576	(u'under', u'this', u'subsection', u'shall')	969
577	(u'provisions', u'of', u'this', u'subchapter')	967
578	(u'or', u'employee', u'of', u'the')	967
579	(u'there', u'is', u'authorized', u'to')	966
580	(u'under', u'the', u'laws', u'of')	966
581	(u'section', u'act', u'july', u'ch')	961
582	(u'appointed', u'by', u'the', u'president')	960
583	(u'stat', u'transfer', u'of', u'functions')	959
584	(u'any', u'provision', u'of', u'this')	958
585	(u'authorized', u'and', u'directed', u'to')	956
586	(u'in', u'accordance', u'with', u'section')	954
587	(u'may', u'from', u'time', u'to')	953
588	(u'act', u'july', u'ch', u'stat')	952
589	(u'app', u'app', u'app', u'app')	952
590	(u'territory', u'of', u'the', u'pacific')	950
591	(u'rules', u'and', u'regulations', u'as')	950
592	(u'section', u'of', u'title', u'and')	945
593	(u'and', u'with', u'the', u'advice')	942
594	(u'of', u'this', u'title', u'which')	942
595	(u'it', u'shall', u'be', u'the')	941
596	(u'amendments', u'made', u'by', u'this')	941
597	(u'to', u'section', u'of', u'title')	940
598	(u'in', u'accord', u'ance', u'with')	937
599	(u'administrator', u'of', u'general', u'services')	936
600	(u'general', u'provisions', u'relating', u'to')	934
601	(u'the', u'board', u'of', u'directors')	934
602	(u'national', u'advisory', u'council', u'on')	932
603	(u'imprisoned', u'not', u'more', u'than')	932
604	(u'of', u'this', u'section', u'as')	931
605	(u'as', u'provided', u'in', u'subsection')	930
606	(u'over', u'over', u'but', u'not')	930
607	(u'be', u'deemed', u'to', u'have')	928
608	(u'the', u'first', u'sentence', u'of')	928
609	(u'amendment', u'section', u'of', u'pub')	926
610	(u'to', u'in', u'text', u'is')	926
611	(u'the', u'provi', u'sions', u'of')	925
612	(u'the', u'use', u'of', u'the')	924
613	(u'in', u'the', u'event', u'of')	921
614	(u'the', u'members', u'of', u'the')	920
615	(u'office', u'of', u'emergency', u'preparedness')	915
616	(u'to', u'carry', u'out', u'this')	915
617	(u'is', u'authorized', u'and', u'directed')	915
618	(u'per', u'centum', u'of', u'such')	914
619	(u'including', u'but', u'not', u'limited')	913
620	(u'history', u'revisers', u'notebased', u'on')	913
621	(u'navigation', u'and', u'navigable', u'waters')	913
622	(u'the', u'united', u'states', u'government')	911
623	(u'into', u'the', u'united', u'states')	910
624	(u'the', u'time', u'of', u'the')	909
625	(u'for', u'the', u'district', u'of')	909
626	(u'ch', u'stat', u'references', u'in')	909
627	(u'fr', u'set', u'out', u'as')	905
628	(u'as', u'added', u'oct', u'pub')	903
629	(u'secretary', u'of', u'the', u'navy')	902
630	(u'references', u'in', u'text', u'section')	902
631	(u'for', u'the', u'payment', u'of')	902
632	(u'grants', u'to', u'states', u'for')	901
633	(u'of', u'the', u'federal', u'reserve')	901
634	(u'united', u'states', u'tax', u'court')	900
635	(u'fiscal', u'years', u'ending', u'june')	899
636	(u'of', u'this', u'section', u'in')	896
637	(u'this', u'title', u'may', u'be')	896
638	(u'department', u'of', u'the', u'army')	895
639	(u'by', u'section', u'of', u'the')	894
640	(u'by', u'sections', u'and', u'of')	893
641	(u'amended', u'referred', u'to', u'in')	893
642	(u'this', u'section', u'by', u'pub')	893
643	(u'to', u'be', u'appropriated', u'to')	891
644	(u'title', u'navigation', u'and', u'navigable')	891
645	(u'court', u'of', u'customs', u'and')	890
646	(u'as', u'amended', u'referred', u'to')	889
647	(u'fr', u'stat', u'set', u'out')	888
648	(u'this', u'section', u'see', u'section')	887
649	(u'the', u'administrator', u'of', u'the')	885
650	(u'buildings', u'property', u'and', u'works')	885
651	(u'the', u'trust', u'territory', u'of')	885
652	(u'of', u'customs', u'and', u'patent')	884
653	(u'the', u'same', u'manner', u'as')	884
654	(u'agencies', u'and', u'employees', u'of')	883
655	(u'stat', u'and', u'amended', u'pub')	881
656	(u'or', u'imprisoned', u'not', u'more')	881
657	(u'district', u'of', u'columbia', u'code')	881
658	(u'and', u'control', u'generally', u'this')	881
659	(u'to', u'the', u'date', u'of')	878
660	(u'of', u'the', u'interior', u'is')	877
661	(u'with', u'respect', u'to', u'taxable')	876
662	(u'stat', u'feb', u'ch', u'stat')	876
663	(u'not', u'more', u'than', u'one')	876
664	(u'under', u'regulations', u'prescribed', u'by')	875
665	(u'of', u'not', u'less', u'than')	874
666	(u'and', u'with', u'respect', u'to')	874
667	(u'see', u'short', u'title', u'note')	873
668	(u'public', u'buildings', u'property', u'and')	873
669	(u'respect', u'to', u'taxable', u'years')	872
670	(u'of', u'title', u'judiciary', u'and')	871
671	(u'of', u'the', u'amount', u'of')	871
672	(u'june', u'and', u'for', u'the')	870
673	(u'by', u'the', u'secretary', u'to')	867
674	(u'as', u'may', u'be', u'prescribed')	866
675	(u'as', u'he', u'may', u'deem')	865
676	(u'united', u'states', u'and', u'the')	864
677	(u'department', u'of', u'health', u'education')	863
678	(u'advisory', u'committee', u'on', u'rules')	861
679	(u'this', u'act', u'referred', u'to')	861
680	(u'the', u'discretion', u'of', u'the')	858
681	(u'outside', u'the', u'united', u'states')	858
682	(u'carrying', u'out', u'the', u'provisions')	855
683	(u'eff', u'july', u'fr', u'stat')	854
684	(u'generally', u'this', u'index', u'federal')	854
685	(u'and', u'section', u'of', u'this')	852
686	(u'united', u'states', u'court', u'of')	852
687	(u'than', u'or', u'imprisoned', u'not')	851
688	(u'stat', u'legislative', u'history', u'revisers')	851
689	(u'of', u'advisory', u'committee', u'on')	850
690	(u'stat', u'june', u'ch', u'title')	850
691	(u'revisers', u'notebased', u'on', u'title')	849
692	(u'by', u'virtue', u'of', u'the')	849
693	(u'day', u'of', u'the', u'first')	849
694	(u'not', u'over', u'over', u'but')	847
695	(u'united', u'states', u'shall', u'be')	844
696	(u'of', u'the', u'board', u'of')	843
697	(u'ch', u'stat', u'feb', u'ch')	843
698	(u'notes', u'of', u'advisory', u'committee')	842
699	(u'in', u'section', u'of', u'the')	842
700	(u'and', u'in', u'the', u'case')	838
701	(u'which', u'is', u'classified', u'to')	838
702	(u'provisions', u'of', u'this', u'subsection')	836
703	(u'against', u'the', u'united', u'states')	835
704	(u'the', u'treasury', u'of', u'the')	835
705	(u'act', u'may', u'ch', u'stat')	833
706	(u'more', u'than', u'one', u'year')	833
707	(u'of', u'this', u'title', u'transfer')	832
708	(u'with', u'the', u'secretary', u'of')	832
709	(u'authorization', u'of', u'appropriations', u'there')	832
710	(u'coast', u'and', u'geodetic', u'survey')	831
711	(u'was', u'repealed', u'by', u'pub')	831
712	(u'under', u'sections', u'and', u'of')	831
713	(u'shall', u'be', u'made', u'by')	830
714	(u'customs', u'and', u'patent', u'appeals')	830
715	(u'but', u'not', u'over', u'over')	828
716	(u'pursuant', u'to', u'this', u'chapter')	828
717	(u'oct', u'stat', u'section', u'referred')	826
718	(u'of', u'the', u'uniformed', u'services')	824
719	(u'of', u'this', u'subsection', u'shall')	823
720	(u'under', u'the', u'authority', u'of')	823
721	(u'the', u'united', u'states', u'district')	823
722	(u'on', u'or', u'after', u'the')	822
723	(u'see', u'sections', u'and', u'of')	822
724	(u'appropriated', u'for', u'the', u'fiscal')	821
725	(u'years', u'beginning', u'after', u'dec')	820
726	(u'for', u'not', u'more', u'than')	818
727	(u'this', u'title', u'shall', u'apply')	818
728	(u'on', u'the', u'active', u'list')	817
729	(u'made', u'by', u'this', u'section')	817
730	(u'this', u'title', u'and', u'the')	817
731	(u'in', u'part', u'that', u'the')	815
732	(u'employee', u'retirement', u'income', u'security')	814
733	(u'subchapter', u'is', u'referred', u'to')	814
734	(u'an', u'officer', u'of', u'the')	813
735	(u'prevention', u'and', u'control', u'generally')	813
736	(u'days', u'after', u'the', u'date')	812
737	(u'june', u'ch', u'stat', u'june')	812
738	(u'under', u'this', u'section', u'the')	811
739	(u'legislative', u'history', u'revisers', u'notebased')	811
740	(u'by', u'section', u'of', u'pub')	810
741	(u'this', u'subchapter', u'is', u'referred')	808
742	(u'the', u'date', u'of', u'such')	808
743	(u'this', u'section', u'the', u'secretary')	808
744	(u'to', u'per', u'centum', u'of')	807
745	(u'the', u'sec', u'retary', u'of')	806
746	(u'secre', u'tary', u'of', u'the')	805
747	(u'of', u'per', u'centum', u'of')	805
748	(u'or', u'withdrawn', u'from', u'warehouse')	804
749	(u'the', u'civil', u'service', u'commission')	803
750	(u'provided', u'that', u'the', u'amendment')	802
751	(u'the', u'meaning', u'of', u'section')	802
752	(u'this', u'title', u'transfer', u'of')	801
753	(u'war', u'and', u'national', u'defense')	799
754	(u'of', u'the', u'public', u'health')	798
755	(u'entered', u'or', u'withdrawn', u'from')	797
756	(u'of', u'this', u'chapter', u'shall')	796
757	(u'set', u'forth', u'in', u'section')	792
758	(u'higher', u'education', u'resources', u'and')	792
759	(u'district', u'court', u'for', u'the')	791
760	(u'pay', u'and', u'allowances', u'of')	791
761	(u'of', u'this', u'title', u'are')	790
762	(u'the', u'senate', u'and', u'the')	790
763	(u'in', u'ac', u'cordance', u'with')	788
764	(u'economic', u'stabilization', u'act', u'of')	787
765	(u'in', u'the', u'text', u'is')	786
766	(u'of', u'sections', u'to', u'of')	786
767	(u'on', u'or', u'before', u'the')	785
768	(u'all', u'functions', u'of', u'the')	783
769	(u'in', u'the', u'district', u'of')	783
770	(u'ch', u'stat', u'reorg', u'plan')	783
771	(u'text', u'is', u'classified', u'to')	782
772	(u'designated', u'existing', u'provisions', u'as')	781
773	(u'shall', u'be', u'the', u'duty')	781
774	(u'treasury', u'of', u'the', u'united')	780
775	(u'section', u'shall', u'not', u'apply')	779
776	(u'under', u'this', u'section', u'may')	779
777	(u'section', u'of', u'title', u'crimes')	779
778	(u'the', u'performance', u'of', u'any')	778
779	(u'be', u'the', u'duty', u'of')	778
780	(u'united', u'states', u'for', u'the')	776
781	(u'federal', u'intermediate', u'credit', u'banks')	775
782	(u'district', u'of', u'columbia', u'and')	775
783	(u'in', u'accordance', u'with', u'such')	774
784	(u'the', u'administrator', u'of', u'general')	774
785	(u'section', u'and', u'section', u'of')	773
786	(u'for', u'the', u'benefit', u'of')	772
787	(u'former', u'section', u'of', u'this')	772
788	(u'the', u'united', u'states', u'under')	772
789	(u'of', u'the', u'army', u'and')	771
790	(u'of', u'this', u'title', u'part')	771
791	(u'prior', u'to', u'the', u'date')	770
792	(u'shall', u'be', u'appointed', u'by')	769
793	(u'classified', u'to', u'section', u'of')	767
794	(u'board', u'of', u'governors', u'of')	767
795	(u'of', u'sections', u'and', u'of')	767
796	(u'title', u'ii', u'of', u'the')	765
797	(u'to', u'the', u'president', u'of')	765
798	(u'is', u'substituted', u'for', u'the')	765
799	(u'as', u'part', u'of', u'the')	765
800	(u'section', u'of', u'title', u'united')	764
801	(u'failure', u'to', u'comply', u'with')	763
802	(u'stat', u'july', u'ch', u'title')	763
803	(u'and', u'duties', u'of', u'the')	763
804	(u'defined', u'in', u'section', u'of')	762
805	(u'section', u'of', u'title', u'government')	762
806	(u'functions', u'vested', u'by', u'law')	762
807	(u'the', u'purposes', u'of', u'the')	762
808	(u'be', u'determined', u'by', u'the')	761
809	(u'title', u'and', u'section', u'of')	761
810	(u'of', u'this', u'title', u'prior')	759
811	(u'this', u'chapter', u'referred', u'to')	758
812	(u'under', u'this', u'section', u'for')	758
813	(u'section', u'of', u'this', u'appendix')	757
814	(u'withdrawn', u'from', u'warehouse', u'for')	757
815	(u'the', u'department', u'of', u'defense')	756
816	(u'sections', u'this', u'subchapter', u'is')	756
817	(u'and', u'to', u'of', u'this')	754
818	(u'ch', u'title', u'iv', u'stat')	754
819	(u'the', u'judgment', u'of', u'the')	753
820	(u'title', u'public', u'buildings', u'property')	753
821	(u'it', u'shall', u'be', u'unlawful')	752
822	(u'railroad', u'retirement', u'act', u'of')	752
823	(u'be', u'known', u'as', u'the')	752
824	(u'of', u'this', u'title', u'subsec')	749
825	(u'approval', u'of', u'the', u'secretary')	748
826	(u'the', u'consent', u'of', u'the')	748
827	(u'for', u'each', u'fiscal', u'year')	748
828	(u'agency', u'of', u'the', u'united')	748
829	(u'referred', u'to', u'in', u'this')	748
830	(u'after', u'consultation', u'with', u'the')	746
831	(u'citizen', u'of', u'the', u'united')	745
832	(u'not', u'less', u'than', u'per')	745
833	(u'the', u'department', u'of', u'agriculture')	744
834	(u'the', u'sum', u'of', u'the')	743
835	(u'of', u'this', u'title', u'repealed')	743
836	(u'the', u'interior', u'is', u'authorized')	743
837	(u'of', u'this', u'title', u'is')	742
838	(u'for', u'any', u'taxable', u'year')	741
839	(u'the', u'per', u'formance', u'of')	739
840	(u'is', u'classified', u'to', u'sections')	738
841	(u'authority', u'vested', u'in', u'me')	737
842	(u'not', u'later', u'than', u'the')	737
843	(u'the', u'total', u'amount', u'of')	736
844	(u'title', u'ii', u'oct', u'stat')	736
845	(u'of', u'the', u'authority', u'vested')	736
846	(u'other', u'sections', u'this', u'subchapter')	735
847	(u'not', u'apply', u'to', u'any')	735
848	(u'as', u'may', u'be', u'required')	735
849	(u'date', u'on', u'which', u'the')	734
850	(u'to', u'of', u'this', u'appendix')	734
851	(u'the', u'department', u'of', u'health')	734
852	(u'any', u'part', u'of', u'the')	733
853	(u'of', u'all', u'other', u'officers')	733
854	(u'the', u'last', u'sentence', u'of')	732
855	(u'commonwealth', u'of', u'puerto', u'rico')	732
856	(u'the', u'extent', u'to', u'which')	731
857	(u'of', u'the', u'budget', u'were')	731
858	(u'or', u'on', u'behalf', u'of')	729
859	(u'of', u'the', u'interior', u'shall')	729
860	(u'to', u'in', u'dc', u'code')	728
861	(u'state', u'or', u'political', u'subdivision')	728
862	(u'the', u'secretary', u'determines', u'that')	727
863	(u'after', u'the', u'effective', u'date')	726
864	(u'under', u'this', u'sec', u'tion')	726
865	(u'in', u'the', u'absence', u'of')	726
866	(u'coast', u'guard', u'is', u'operating')	725
867	(u'is', u'hereby', u'authorized', u'to')	725
868	(u'from', u'the', u'united', u'states')	725
869	(u'to', u'this', u'section', u'shall')	724
870	(u'short', u'title', u'section', u'of')	724
871	(u'forces', u'of', u'the', u'united')	723
872	(u'any', u'case', u'in', u'which')	723
873	(u'purposes', u'of', u'this', u'part')	722
874	(u'the', u'commonwealth', u'of', u'puerto')	720
875	(u'all', u'functions', u'vested', u'by')	719
876	(u'in', u'any', u'case', u'in')	719
877	(u'provision', u'of', u'this', u'chapter')	718
878	(u'this', u'title', u'for', u'the')	718
879	(u'the', u'board', u'of', u'governors')	717
880	(u'courts', u'of', u'the', u'united')	717
881	(u'july', u'ch', u'title', u'ii')	716
882	(u'functions', u'of', u'all', u'officers')	715
883	(u'in', u'the', u'grade', u'of')	715
884	(u'as', u'he', u'may', u'prescribe')	714
885	(u'in', u'the', u'opinion', u'of')	713
886	(u'title', u'section', u'of', u'pub')	713
887	(u'section', u'or', u'of', u'this')	712
888	(u'to', u'the', u'same', u'extent')	712
889	(u'other', u'officers', u'of', u'the')	712
890	(u'the', u'coast', u'guard', u'is')	711
891	(u'federal', u'land', u'bank', u'associations')	711
892	(u'to', u'be', u'known', u'as')	710
893	(u'title', u'transfer', u'of', u'functions')	710
894	(u'in', u'the', u'interest', u'of')	710
895	(u'lb', u'per', u'lb', u'ad')	709
896	(u'prevention', u'control', u'and', u'treatment')	708
897	(u'sec', u'tion', u'of', u'title')	708
898	(u'the', u'requirements', u'of', u'this')	708
899	(u'that', u'the', u'amendment', u'made')	708
900	(u'for', u'the', u'protection', u'of')	707
901	(u'referred', u'to', u'in', u'dc')	707
902	(u'virtue', u'of', u'the', u'authority')	706
903	(u'part', u'iv', u'of', u'subchapter')	706
904	(u'to', u'provide', u'for', u'the')	706
905	(u'transferred', u'to', u'the', u'department')	706
906	(u'which', u'the', u'united', u'states')	705
907	(u'the', u'case', u'of', u'the')	704
908	(u'of', u'governors', u'of', u'the')	703
909	(u'act', u'feb', u'ch', u'stat')	703
910	(u'this', u'title', u'shall', u'not')	703
911	(u'shall', u'be', u'made', u'in')	702
912	(u'section', u'act', u'june', u'ch')	702
913	(u'this', u'title', u'the', u'secretary')	702
914	(u'all', u'functions', u'powers', u'and')	702
915	(u'may', u'be', u'prescribed', u'by')	701
916	(u'comprehensive', u'employment', u'and', u'training')	701
917	(u'the', u'secretary', u'of', u'housing')	700
918	(u'under', u'this', u'chapter', u'shall')	699
919	(u'as', u'provided', u'in', u'this')	698
920	(u'effective', u'on', u'the', u'first')	697
921	(u'section', u'and', u'sections', u'and')	697
922	(u'the', u'purpose', u'of', u'carrying')	697
923	(u'at', u'the', u'rate', u'of')	697
924	(u'the', u'act', u'of', u'june')	696
925	(u'section', u'see', u'section', u'of')	696
926	(u'all', u'agencies', u'and', u'employees')	696
927	(u'stat', u'aug', u'ch', u'title')	695
928	(u'year', u'in', u'which', u'the')	695
929	(u'the', u'office', u'of', u'emergency')	695
930	(u'the', u'opinion', u'of', u'the')	695
931	(u'other', u'provision', u'of', u'this')	694
932	(u'at', u'the', u'close', u'of')	694
933	(u'pro', u'visions', u'of', u'this')	694
934	(u'general', u'of', u'the', u'united')	694
935	(u'this', u'subsection', u'shall', u'not')	693
936	(u'may', u'be', u'necessary', u'for')	692
937	(u'or', u'the', u'director', u'of')	692
938	(u'in', u'the', u'original', u'this')	691
939	(u'stat', u'apr', u'ch', u'stat')	690
940	(u'the', u'state', u'in', u'which')	690
941	(u'the', u'president', u'by', u'and')	688
942	(u'states', u'district', u'court', u'for')	688
943	(u'see', u'sec', u'tion', u'of')	687
944	(u'is', u'classified', u'to', u'chapter')	687
945	(u'in', u'dc', u'code', u'this')	686
946	(u'in', u'such', u'form', u'and')	686
947	(u'president', u'by', u'and', u'with')	686
948	(u'provisions', u'of', u'sections', u'to')	685
949	(u'the', u'direction', u'of', u'the')	685
950	(u'with', u'respect', u'to', u'articles')	685
951	(u'for', u'general', u'provisions', u'relating')	685
952	(u'changes', u'were', u'made', u'in')	683
953	(u'of', u'any', u'of', u'the')	682
954	(u'per', u'centum', u'per', u'annum')	682
955	(u'under', u'this', u'chapter', u'and')	680
956	(u'and', u'revision', u'notes', u'revised')	678
957	(u'by', u'the', u'president', u'by')	678
958	(u'and', u'control', u'this', u'index')	677
959	(u'title', u'may', u'be', u'cited')	677
960	(u'jan', u'see', u'section', u'of')	676
961	(u'stat', u'provided', u'for', u'the')	675
962	(u'of', u'the', u'treasury', u'shall')	672
963	(u'under', u'such', u'regulations', u'as')	672
964	(u'prevention', u'and', u'control', u'this')	671
965	(u'jurisdiction', u'of', u'the', u'united')	670
966	(u'of', u'this', u'title', u'with')	670
967	(u'effective', u'dec', u'see', u'section')	669
968	(u'in', u'the', u'administration', u'of')	667
969	(u'set', u'out', u'under', u'this')	666
970	(u'performance', u'of', u'any', u'of')	666
971	(u'by', u'the', u'provisions', u'of')	664
972	(u'purpose', u'of', u'carrying', u'out')	664
973	(u'state', u'and', u'local', u'governments')	663
974	(u'prior', u'to', u'the', u'expiration')	663
975	(u'government', u'of', u'the', u'united')	662
976	(u'provisions', u'similar', u'to', u'those')	661
977	(u'effective', u'july', u'see', u'section')	661
978	(u'that', u'in', u'the', u'case')	660
979	(u'was', u'repealed', u'by', u'section')	660
980	(u'this', u'title', u'and', u'section')	659
981	(u'effective', u'on', u'and', u'after')	659
982	(u'plus', u'of', u'excess', u'over')	658
983	(u'ch', u'stat', u'legislative', u'history')	658
984	(u'to', u'the', u'expiration', u'of')	657
985	(u'amendment', u'made', u'by', u'subsection')	656
986	(u'the', u'united', u'states', u'court')	656
987	(u'subchapter', u'referred', u'to', u'in')	656
988	(u'as', u'the', u'office', u'of')	655
989	(u'the', u'federal', u'reserve', u'system')	654
990	(u'now', u'covered', u'by', u'sections')	654
991	(u'were', u'made', u'in', u'phraseology')	654
992	(u'transferred', u'to', u'the', u'president')	653
993	(u'and', u'to', u'the', u'extent')	653
994	(u'title', u'iv', u'as', u'added')	651
995	(u'used', u'in', u'this', u'section')	651
996	(u'of', u'title', u'money', u'and')	650
997	(u'all', u'other', u'officers', u'of')	650
998	(u'section', u'of', u'title', u'of')	649
999	(u'tax', u'imposed', u'by', u'section')	648
=======
0	('section', 'of', 'this', 'title')	50484
1	('of', 'the', 'united', 'states')	34079
2	('is', 'referred', 'to', 'in')	25803
3	('to', 'in', 'other', 'sections')	23466
4	('section', 'is', 'referred', 'to')	23318
5	('this', 'section', 'is', 'referred')	23204
6	('referred', 'to', 'in', 'other')	23114
7	('in', 'other', 'sections', 'this')	22884
8	('section', 'referred', 'to', 'in')	22161
9	('sections', 'this', 'section', 'is')	22031
10	('other', 'sections', 'this', 'section')	20769
11	('under', 'section', 'of', 'this')	19765
12	('the', 'secretary', 'of', 'the')	16593
13	('note', 'under', 'section', 'of')	15799
14	('ad', 'val', 'ad', 'val')	15529
15	('referred', 'to', 'in', 'sections')	13408
16	('in', 'the', 'case', 'of')	13381
17	('val', 'ad', 'val', 'ad')	12413
18	('in', 'section', 'of', 'this')	10841
19	('referred', 'to', 'in', 'section')	10685
20	('of', 'this', 'title', 'section')	9621
21	('of', 'this', 'title', 'and')	8790
22	('the', 'provisions', 'of', 'this')	8778
23	('sections', 'of', 'this', 'title')	7926
24	('to', 'in', 'section', 'of')	7812
25	('for', 'the', 'purpose', 'of')	7446
26	('to', 'in', 'sections', 'of')	7294
27	('title', 'section', 'referred', 'to')	7069
28	('in', 'sections', 'of', 'this')	7061
29	('this', 'title', 'section', 'referred')	6833
30	('effective', 'date', 'of', 'amendment')	6814
31	('see', 'section', 'of', 'this')	6757
32	('secretary', 'of', 'the', 'treasury')	6751
33	('see', 'section', 'of', 'pub')	6572
34	('fiscal', 'year', 'ending', 'june')	6472
35	('secretary', 'of', 'the', 'interior')	6363
36	('by', 'the', 'secretary', 'of')	6304
37	('for', 'the', 'fiscal', 'year')	6250
38	('the', 'fiscal', 'year', 'ending')	5960
39	('of', 'this', 'title', 'shall')	5903
40	('the', 'district', 'of', 'columbia')	5765
41	('stat', 'references', 'in', 'text')	5725
42	('the', 'purposes', 'of', 'this')	5713
43	('and', 'of', 'this', 'title')	5712
44	('to', 'the', 'secretary', 'of')	5370
45	('the', 'public', 'health', 'and')	5262
46	('public', 'health', 'and', 'welfare')	5178
47	('date', 'of', 'amendment', 'amendment')	5151
48	('stat', 'section', 'referred', 'to')	5071
49	('the', 'united', 'states', 'or')	5035
50	('title', 'the', 'public', 'health')	5027
>>>>>>> e2275a9d7010f513e78cbffa0c7389adf1d352e6
