Rank	4gram	NumberOfTimes
569	(u'ch', u'title', u'ii', u'stat')	1646
570	(u'united', u'states', u'and', u'the')	1646
571	(u'the', u'time', u'of', u'the')	1643
572	(u'effective', u'with', u'respect', u'to')	1642
573	(u'the', u'general', u'revision', u'of')	1640
574	(u'of', u'title', u'usc', u'ed')	1634
575	(u'references', u'in', u'text', u'this')	1634
576	(u'the', u'office', u'of', u'personnel')	1632
577	(u'which', u'is', u'classified', u'principally')	1628
578	(u'of', u'not', u'less', u'than')	1627
579	(u'subchapter', u'is', u'referred', u'to')	1625
580	(u'to', u'title', u'government', u'organization')	1622
581	(u'this', u'subchapter', u'is', u'referred')	1620
582	(u'than', u'per', u'centum', u'of')	1620
583	(u'for', u'the', u'use', u'of')	1620
584	(u'ch', u'stat', u'aug', u'ch')	1618
585	(u'of', u'the', u'federal', u'government')	1616
586	(u'ch', u'stat', u'july', u'ch')	1613
587	(u'of', u'the', u'amount', u'of')	1612
588	(u'this', u'title', u'referred', u'to')	1610
589	(u'under', u'this', u'section', u'and')	1609
590	(u'source', u'statutes', u'at', u'section')	1607
591	(u'than', u'percent', u'of', u'the')	1605
592	(u'advice', u'and', u'consent', u'of')	1603
593	(u'shall', u'be', u'fined', u'not')	1600
594	(u'the', u'northern', u'mariana', u'islands')	1597
595	(u'fiscal', u'year', u'ending', u'june')	1593
596	(u'other', u'sections', u'this', u'chapter')	1592
597	(u'to', u'be', u'appropriated', u'to')	1591
598	(u'only', u'with', u'respect', u'to')	1590
599	(u'shall', u'be', u'entitled', u'to')	1590
600	(u'secre', u'tary', u'of', u'the')	1590
601	(u'was', u'in', u'the', u'original')	1590
602	(u'outside', u'the', u'united', u'states')	1589
603	(u'the', u'authority', u'of', u'the')	1587
604	(u'this', u'sec', u'tion', u'shall')	1586
605	(u'of', u'title', u'government', u'organization')	1585
606	(u'in', u'any', u'case', u'in')	1585
607	(u'revision', u'notes', u'revised', u'source')	1579
608	(u'president', u'of', u'the', u'united')	1576
609	(u'united', u'states', u'or', u'any')	1576
610	(u'set', u'forth', u'in', u'section')	1576
611	(u'the', u'depart', u'ment', u'of')	1575
612	(u'the', u'functions', u'of', u'the')	1575
613	(u'as', u'the', u'secretary', u'of')	1574
614	(u'ch', u'stat', u'mar', u'ch')	1573
615	(u'the', u'board', u'of', u'directors')	1571
616	(u'of', u'the', u'fiscal', u'years')	1570
617	(u'the', u'code', u'see', u'section')	1570
618	(u'powers', u'and', u'duties', u'of')	1569
619	(u'this', u'chapter', u'referred', u'to')	1567
620	(u'of', u'title', u'of', u'the')	1564
621	(u'with', u'the', u'approval', u'of')	1561
622	(u'other', u'provision', u'of', u'this')	1560
623	(u'generally', u'this', u'index', u'national')	1558
624	(u'as', u'notes', u'under', u'sections')	1558
625	(u'the', u'date', u'of', u'such')	1557
626	(u'of', u'this', u'section', u'is')	1552
627	(u'shall', u'be', u'available', u'for')	1547
628	(u'in', u'consultation', u'with', u'the')	1547
629	(u'ii', u'of', u'this', u'chapter')	1544
630	(u'sections', u'this', u'subchapter', u'is')	1543
631	(u'the', u'president', u'of', u'the')	1541
632	(u'amendment', u'amendment', u'by', u'section')	1538
633	(u'court', u'of', u'appeals', u'for')	1537
634	(u'to', u'the', u'department', u'of')	1535
635	(u'in', u'carrying', u'out', u'the')	1534
636	(u'each', u'of', u'the', u'fiscal')	1533
637	(u'of', u'amendment', u'section', u'of')	1532
638	(u'section', u'with', u'respect', u'to')	1529
639	(u'than', u'days', u'after', u'the')	1527
640	(u'this', u'subsection', u'the', u'term')	1527
641	(u'act', u'july', u'ch', u'stat')	1527
642	(u'stat', u'codification', u'section', u'was')	1526
643	(u'of', u'this', u'title', u'see')	1526
644	(u'be', u'necessary', u'to', u'carry')	1521
645	(u'united', u'states', u'maritime', u'commission')	1521
646	(u'the', u'name', u'of', u'the')	1521
647	(u'of', u'this', u'title', u'prior')	1520
648	(u'this', u'index', u'short', u'title')	1515
649	(u'if', u'the', u'secretary', u'determines')	1512
650	(u'stat', u'which', u'related', u'to')	1509
651	(u'with', u'the', u'requirements', u'of')	1509
652	(u'for', u'text', u'ofa', u'and')	1507
653	(u'subchapter', u'referred', u'to', u'in')	1507
654	(u'notwithstanding', u'the', u'provisions', u'of')	1506
655	(u'which', u'is', u'classified', u'to')	1503
656	(u'house', u'of', u'representatives', u'and')	1502
657	(u'of', u'the', u'date', u'of')	1500
658	(u'for', u'purposes', u'of', u'paragraph')	1497
659	(u'the', u'code', u'see', u'tables')	1497
660	(u'section', u'section', u'of', u'this')	1495
661	(u'in', u'this', u'section', u'shall')	1495
662	(u'effective', u'date', u'section', u'effective')	1494
663	(u'the', u'total', u'amount', u'of')	1492
664	(u'the', u'members', u'of', u'the')	1492
665	(u'notes', u'revised', u'source', u'us')	1485
666	(u'provisions', u'of', u'this', u'subchapter')	1484
667	(u'of', u'this', u'title', u'amendments')	1481
668	(u'officer', u'or', u'employee', u'of')	1480
669	(u'of', u'this', u'subsection', u'shall')	1477
670	(u'the', u'extent', u'to', u'which')	1476
671	(u'by', u'section', u'of', u'the')	1476
672	(u'see', u'sec', u'tion', u'of')	1474
673	(u'not', u'later', u'than', u'the')	1469
674	(u'of', u'this', u'title', u'referred')	1468
675	(u'or', u'employee', u'of', u'the')	1468
676	(u'and', u'enacting', u'provisions', u'set')	1468
677	(u'of', u'this', u'section', u'as')	1467
678	(u'other', u'sections', u'this', u'subchapter')	1466
679	(u'the', u'case', u'of', u'the')	1464
680	(u'under', u'this', u'section', u'for')	1463
681	(u'under', u'this', u'section', u'may')	1463
682	(u'by', u'the', u'sec', u'retary')	1462
683	(u'section', u'of', u'this', u'act')	1460
684	(u'for', u'the', u'benefit', u'of')	1460
685	(u'this', u'title', u'and', u'section')	1460
686	(u'in', u'text', u'section', u'of')	1459
687	(u'to', u'to', u'to', u'to')	1453
688	(u'functions', u'for', u'transfer', u'of')	1449
689	(u'the', u'sum', u'of', u'the')	1447
690	(u'effective', u'date', u'of', u'repeal')	1447
691	(u'fiscal', u'year', u'and', u'for')	1445
692	(u'any', u'provision', u'of', u'this')	1444
693	(u'in', u'the', u'public', u'interest')	1443
694	(u'including', u'but', u'not', u'limited')	1434
695	(u'section', u'aa', u'of', u'this')	1431
696	(u'year', u'for', u'fiscal', u'year')	1430
697	(u'otherwise', u'provided', u'in', u'this')	1429
698	(u'transfer', u'of', u'functions', u'of')	1429
699	(u'stat', u'related', u'to', u'the')	1428
700	(u'period', u'beginning', u'on', u'the')	1428
701	(u'stat', u'set', u'out', u'as')	1427
702	(u'fiscal', u'year', u'for', u'fiscal')	1427
703	(u'of', u'the', u'public', u'health')	1426
704	(u'for', u'purposes', u'of', u'section')	1424
705	(u'in', u'paragraph', u'of', u'this')	1422
706	(u'title', u'of', u'the', u'united')	1421
707	(u'the', u'united', u'states', u'under')	1421
708	(u'of', u'this', u'paragraph', u'the')	1420
709	(u'of', u'this', u'section', u'by')	1419
710	(u'for', u'pur', u'poses', u'of')	1418
711	(u'official', u'forms', u'this', u'index')	1418
712	(u'title', u'and', u'tables', u'amendments')	1418
713	(u'and', u'official', u'forms', u'this')	1418
714	(u'for', u'transfer', u'of', u'functions')	1417
715	(u'be', u'deemed', u'to', u'have')	1416
716	(u'stat', u'may', u'ch', u'stat')	1416
717	(u'for', u'the', u'district', u'of')	1414
718	(u'this', u'title', u'the', u'secretary')	1412
719	(u'the', u'secretary', u'may', u'prescribe')	1412
720	(u'the', u'administrator', u'of', u'the')	1411
721	(u'the', u'senate', u'and', u'the')	1411
722	(u'that', u'this', u'act', u'enacting')	1410
723	(u'this', u'subsection', u'shall', u'not')	1408
724	(u'citizen', u'of', u'the', u'united')	1408
725	(u'see', u'popular', u'name', u'table')	1406
726	(u'the', u'united', u'states', u'court')	1406
727	(u'after', u'the', u'date', u'on')	1405
728	(u'of', u'text', u'of', u'act')	1405
729	(u'applicable', u'with', u'respect', u'to')	1404
730	(u'provi', u'sions', u'of', u'this')	1400
731	(u'section', u'of', u'title', u'government')	1400
732	(u'the', u'consent', u'of', u'the')	1398
733	(u'beginning', u'on', u'the', u'date')	1397
734	(u'title', u'title', u'sections', u'title')	1393
735	(u'and', u'consent', u'of', u'the')	1393
736	(u'meets', u'the', u'requirements', u'of')	1391
737	(u'transfer', u'of', u'functions', u'for')	1391
738	(u'district', u'court', u'for', u'the')	1390
739	(u'of', u'functions', u'for', u'transfer')	1390
740	(u'in', u'view', u'of', u'the')	1389
741	(u'source', u'section', u'us', u'code')	1389
742	(u'of', u'this', u'title', u'chapter')	1388
743	(u'united', u'states', u'claims', u'court')	1387
744	(u'of', u'the', u'treasury', u'shall')	1382
745	(u'title', u'title', u'section', u'sections')	1381
746	(u'functions', u'powers', u'and', u'duties')	1381
747	(u'the', u'use', u'of', u'the')	1380
748	(u'provided', u'that', u'this', u'act')	1379
749	(u'under', u'this', u'sub', u'chapter')	1378
750	(u'of', u'the', u'uniformed', u'services')	1375
751	(u'referred', u'to', u'in', u'subsection')	1374
752	(u'title', u'and', u'section', u'of')	1371
753	(u'united', u'states', u'shall', u'be')	1370
754	(u'in', u'part', u'that', u'the')	1370
755	(u'section', u'source', u'section', u'us')	1369
756	(u'of', u'this', u'title', u'which')	1365
757	(u'by', u'and', u'with', u'the')	1365
758	(u'generally', u'this', u'index', u'short')	1364
759	(u'the', u'advice', u'and', u'consent')	1364
760	(u'consent', u'of', u'the', u'senate')	1364
761	(u'and', u'with', u'respect', u'to')	1363
762	(u'under', u'paragraph', u'of', u'this')	1363
763	(u'determined', u'without', u'regard', u'to')	1361
764	(u'in', u'section', u'of', u'the')	1359
765	(u'the', u'state', u'in', u'which')	1356
766	(u'notes', u'revised', u'section', u'source')	1355
767	(u'one', u'or', u'more', u'of')	1352
768	(u'revision', u'notes', u'revised', u'section')	1348
769	(u'revised', u'section', u'source', u'section')	1347
770	(u'title', u'iv', u'as', u'added')	1345
771	(u'of', u'the', u'bureau', u'of')	1344
772	(u'may', u'be', u'necessary', u'for')	1343
773	(u'transferred', u'to', u'the', u'secretary')	1342
774	(u'of', u'title', u'crimes', u'and')	1339
775	(u'the', u'secretary', u'of', u'energy')	1338
776	(u'general', u'revision', u'of', u'this')	1337
777	(u'referred', u'to', u'in', u'paragraph')	1336
778	(u'the', u'pro', u'visions', u'of')	1336
779	(u'to', u'the', u'general', u'revision')	1332
780	(u'of', u'title', u'judiciary', u'and')	1331
781	(u'and', u'the', u'committee', u'on')	1329
782	(u'respect', u'to', u'which', u'the')	1328
783	(u'amendment', u'section', u'of', u'pub')	1328
784	(u'this', u'title', u'prior', u'to')	1328
785	(u'the', u'secretary', u'shall', u'make')	1327
786	(u'subchapter', u'ii', u'of', u'this')	1326
787	(u'by', u'the', u'secretary', u'and')	1325
788	(u'and', u'with', u'the', u'advice')	1322
789	(u'dec', u'see', u'section', u'of')	1320
790	(u'table', u'of', u'titles', u'and')	1319
791	(u'the', u'united', u'states', u'district')	1316
792	(u'stat', u'pro', u'vided', u'that')	1314
793	(u'except', u'to', u'the', u'extent')	1311
794	(u'of', u'titles', u'and', u'chapters')	1311
795	(u'which', u'comprises', u'this', u'chapter')	1305
796	(u'act', u'july', u'ch', u'title')	1304
797	(u'titles', u'and', u'chapters', u'title')	1304
798	(u'department', u'of', u'the', u'interior')	1302
799	(u'into', u'the', u'united', u'states')	1301
800	(u'in', u'the', u'event', u'of')	1297
801	(u'the', u'last', u'day', u'of')	1297
802	(u'forms', u'generally', u'this', u'index')	1296
803	(u'and', u'official', u'forms', u'generally')	1293
804	(u'official', u'forms', u'generally', u'this')	1292
805	(u'the', u'office', u'of', u'management')	1290
806	(u'section', u'or', u'of', u'this')	1289
807	(u'and', u'in', u'the', u'case')	1289
808	(u'only', u'to', u'the', u'extent')	1287
809	(u'in', u'accordance', u'with', u'regulations')	1284
810	(u'against', u'the', u'united', u'states')	1280
811	(u'statutes', u'at', u'section', u'large')	1280
812	(u'department', u'of', u'the', u'treasury')	1279
813	(u'revision', u'notes', u'based', u'on')	1279
814	(u'and', u'revision', u'notes', u'based')	1278
815	(u'after', u'oct', u'see', u'section')	1278
816	(u'oct', u'stat', u'as', u'amended')	1278
817	(u'the', u'requirements', u'of', u'section')	1277
818	(u'for', u'such', u'fiscal', u'year')	1276
819	(u'navigation', u'and', u'navigable', u'waters')	1272
820	(u'stat', u'transfer', u'of', u'functions')	1272
821	(u'from', u'the', u'united', u'states')	1271
822	(u'eff', u'july', u'fr', u'stat')	1270
823	(u'be', u'made', u'by', u'the')	1269
824	(u'classified', u'principally', u'to', u'chapter')	1267
825	(u'to', u'the', u'jurisdiction', u'of')	1263
826	(u'in', u'accordance', u'with', u'this')	1263
827	(u'is', u'authorized', u'to', u'be')	1263
828	(u'the', u'provisions', u'of', u'subsection')	1263
829	(u'of', u'this', u'title', u'cross')	1259
830	(u'references', u'in', u'text', u'note')	1258
831	(u'beginning', u'on', u'or', u'after')	1256
832	(u'the', u'united', u'states', u'by')	1255
833	(u'effective', u'and', u'termination', u'dates')	1250
834	(u'the', u'value', u'of', u'the')	1249
835	(u'for', u'the', u'payment', u'of')	1248
836	(u'title', u'navigation', u'and', u'navigable')	1247
837	(u'for', u'each', u'fiscal', u'year')	1246
838	(u'of', u'this', u'appendix', u'section')	1245
839	(u'this', u'act', u'referred', u'to')	1245
840	(u'june', u'ch', u'stat', u'as')	1243
841	(u'for', u'provisions', u'relating', u'to')	1240
842	(u'of', u'the', u'preceding', u'sentence')	1238
843	(u'of', u'this', u'title', u'part')	1237
844	(u'ch', u'stat', u'may', u'ch')	1236
845	(u'trust', u'territory', u'of', u'the')	1234
846	(u'act', u'of', u'text', u'of')	1233
847	(u'the', u'extent', u'that', u'the')	1231
848	(u'of', u'this', u'title', u'amending')	1231
849	(u'by', u'the', u'secretary', u'in')	1230
850	(u'united', u'states', u'for', u'the')	1230
851	(u'states', u'court', u'of', u'appeals')	1229
852	(u'the', u'first', u'section', u'of')	1229
853	(u'the', u'de', u'partment', u'of')	1228
854	(u'oct', u'stat', u'prior', u'provisions')	1227
855	(u'provisions', u'of', u'this', u'subsection')	1226
856	(u'the', u'secre', u'tary', u'shall')	1225
857	(u'shall', u'be', u'made', u'in')	1225
858	(u'amendment', u'by', u'section', u'of')	1225
859	(u'this', u'title', u'and', u'enacting')	1224
860	(u'stat', u'provided', u'that', u'the')	1224
861	(u'the', u'provisions', u'of', u'sections')	1224
862	(u'this', u'section', u'see', u'section')	1222
863	(u'code', u'see', u'section', u'of')	1220
864	(u'this', u'section', u'and', u'section')	1220
865	(u'of', u'appeals', u'for', u'the')	1220
866	(u'pursuant', u'to', u'the', u'provisions')	1219
867	(u'stat', u'effective', u'date', u'section')	1219
868	(u'the', u'secretary', u'shall', u'prescribe')	1219
869	(u'of', u'the', u'revised', u'statutes')	1219
870	(u'secretary', u'of', u'the', u'navy')	1218
871	(u'and', u'termination', u'dates', u'of')	1218
872	(u'as', u'amended', u'july', u'pub')	1218
873	(u'by', u'section', u'of', u'title')	1217
874	(u'the', u'united', u'states', u'may')	1217
875	(u'amended', u'known', u'as', u'the')	1216
876	(u'in', u'the', u'office', u'of')	1216
877	(u'after', u'consultation', u'with', u'the')	1215
878	(u'year', u'ending', u'september', u'for')	1215
879	(u'section', u'act', u'june', u'ch')	1213
880	(u'the', u'first', u'sentence', u'of')	1212
881	(u'as', u'amended', u'known', u'as')	1211
882	(u'more', u'than', u'one', u'year')	1210
883	(u'amendments', u'made', u'by', u'subsection')	1209
884	(u'of', u'this', u'title', u'if')	1208
885	(u'that', u'the', u'secretary', u'of')	1207
886	(u'the', u'discretion', u'of', u'the')	1207
887	(u'transfer', u'of', u'functions', u'note')	1206
888	(u'not', u'more', u'than', u'one')	1206
889	(u'effective', u'date', u'of', u'the')	1205
890	(u'index', u'short', u'title', u'note')	1204
891	(u'see', u'references', u'in', u'text')	1204
892	(u'of', u'the', u'federal', u'reserve')	1203
893	(u'under', u'this', u'chapter', u'shall')	1200
894	(u'to', u'the', u'committee', u'on')	1198
895	(u'that', u'in', u'the', u'case')	1195
896	(u'this', u'paragraph', u'shall', u'be')	1193
897	(u'secretary', u'of', u'housing', u'and')	1193
898	(u'to', u'the', u'same', u'extent')	1192
899	(u'oct', u'stat', u'and', u'amended')	1191
900	(u'under', u'this', u'section', u'to')	1190
901	(u'more', u'than', u'per', u'centum')	1189
902	(u'section', u'of', u'act', u'aug')	1189
903	(u'act', u'may', u'ch', u'stat')	1186
904	(u'with', u'certain', u'exceptions', u'to')	1186
905	(u'oct', u'stat', u'amendments', u'pub')	1184
906	(u'this', u'title', u'cross', u'references')	1181
907	(u'of', u'this', u'title', u'is')	1180
908	(u'certain', u'exceptions', u'to', u'the')	1179
909	(u'be', u'appointed', u'by', u'the')	1177
910	(u'of', u'this', u'sub', u'chapter')	1174
911	(u'september', u'for', u'the', u'fiscal')	1174
912	(u'states', u'district', u'court', u'for')	1174
913	(u'on', u'or', u'before', u'the')	1174
914	(u'nothing', u'in', u'this', u'section')	1174
915	(u'of', u'the', u'board', u'of')	1173
916	(u'the', u'authority', u'vested', u'in')	1172
917	(u'not', u'be', u'treated', u'as')	1170
918	(u'of', u'this', u'title', u'with')	1169
919	(u'such', u'rules', u'and', u'regulations')	1168
920	(u'stat', u'feb', u'ch', u'stat')	1168
921	(u'as', u'provided', u'in', u'this')	1167
922	(u'failure', u'to', u'comply', u'with')	1165
923	(u'preceding', u'section', u'of', u'this')	1164
924	(u'of', u'the', u'pacific', u'islands')	1164
925	(u'case', u'of', u'an', u'individual')	1162
926	(u'higher', u'education', u'resources', u'and')	1162
927	(u'which', u'the', u'united', u'states')	1161
928	(u'more', u'than', u'percent', u'of')	1158
929	(u'nov', u'stat', u'amendments', u'subsec')	1157
930	(u'ending', u'september', u'for', u'the')	1156
931	(u'the', u'secretary', u'and', u'the')	1156
932	(u'territory', u'of', u'the', u'pacific')	1155
933	(u'vessels', u'generally', u'this', u'index')	1155
934	(u'of', u'this', u'act', u'july')	1154
935	(u'of', u'this', u'section', u'see')	1154
936	(u'section', u'the', u'secretary', u'shall')	1153
937	(u'stat', u'as', u'amended', u'known')	1152
938	(u'of', u'this', u'appendix', u'and')	1152
939	(u'secretary', u'of', u'health', u'education')	1152
940	(u'of', u'this', u'chapter', u'shall')	1149
941	(u'less', u'than', u'per', u'centum')	1149
942	(u'for', u'purposes', u'of', u'subparagraph')	1148
943	(u'to', u'the', u'maximum', u'extent')	1146
944	(u'in', u'this', u'section', u'the')	1145
945	(u'to', u'in', u'text', u'was')	1145
946	(u'as', u'added', u'oct', u'pub')	1145
947	(u'united', u'states', u'code', u'as')	1143
948	(u'shall', u'not', u'exceed', u'the')	1142
949	(u'take', u'effect', u'on', u'the')	1142
950	(u'the', u'farm', u'credit', u'administration')	1142
951	(u'be', u'prescribed', u'by', u'the')	1141
952	(u'see', u'transfer', u'of', u'functions')	1139
953	(u'this', u'title', u'and', u'the')	1139
954	(u'citizens', u'of', u'the', u'united')	1138
955	(u'the', u'treasury', u'of', u'the')	1137
956	(u'effective', u'jan', u'see', u'section')	1136
957	(u'section', u'shall', u'take', u'effect')	1136
958	(u'court', u'for', u'the', u'district')	1134
959	(u'in', u'the', u'department', u'of')	1134
960	(u'report', u'to', u'the', u'congress')	1133
961	(u'the', u'require', u'ments', u'of')	1132
962	(u'under', u'the', u'authority', u'of')	1132
963	(u'equal', u'to', u'percent', u'of')	1131
964	(u'by', u'the', u'department', u'of')	1129
965	(u'as', u'of', u'the', u'date')	1129
966	(u'the', u'purposes', u'of', u'the')	1129
967	(u'title', u'ii', u'of', u'the')	1128
968	(u'in', u'any', u'fiscal', u'year')	1128
969	(u'is', u'set', u'out', u'as')	1128
970	(u'this', u'section', u'shall', u'take')	1127
971	(u'of', u'the', u'federal', u'rules')	1124
972	(u'pollution', u'prevention', u'and', u'control')	1124
973	(u'the', u'request', u'of', u'the')	1124
974	(u'paragraph', u'shall', u'not', u'apply')	1123
975	(u'war', u'and', u'national', u'defense')	1122
976	(u'administrator', u'of', u'general', u'services')	1121
977	(u'for', u'purposes', u'of', u'subsection')	1120
978	(u'all', u'functions', u'of', u'the')	1119
979	(u'of', u'this', u'section', u'may')	1118
980	(u'see', u'sections', u'and', u'of')	1118
981	(u'shall', u'not', u'be', u'treated')	1116
982	(u'as', u'amended', u'nov', u'pub')	1115
983	(u'court', u'of', u'international', u'trade')	1114
984	(u'stat', u'as', u'amended', u'by')	1113
985	(u'pr', u'stat', u'set', u'out')	1111
986	(u'act', u'feb', u'ch', u'stat')	1107
987	(u'the', u'preceding', u'sentence', u'shall')	1107
988	(u'exceed', u'per', u'centum', u'of')	1105
989	(u'not', u'apply', u'with', u'respect')	1103
990	(u'as', u'the', u'secretary', u'shall')	1103
991	(u'title', u'shall', u'take', u'effect')	1103
992	(u'appointed', u'by', u'the', u'president')	1103
993	(u'in', u'taxable', u'years', u'ending')	1102
994	(u'shall', u'not', u'apply', u'with')	1101
995	(u'commonwealth', u'of', u'puerto', u'rico')	1101
996	(u'public', u'buildings', u'property', u'and')	1101
997	(u'and', u'to', u'the', u'extent')	1100
998	(u'title', u'section', u'title', u'app')	1100
999	(u'under', u'section', u'or', u'of')	1099
=======
0	('section', 'of', 'this', 'title')	89225
1	('of', 'the', 'united', 'states')	55305
2	('under', 'section', 'of', 'this')	43017
3	('is', 'referred', 'to', 'in')	34909
4	('see', 'main', 'edition', 'for')	32065
5	('main', 'edition', 'for', 'text')	32020
6	('to', 'in', 'other', 'sections')	31606
7	('in', 'other', 'sections', 'this')	31407
8	('section', 'is', 'referred', 'to')	30292
9	('this', 'section', 'is', 'referred')	30223
10	('note', 'under', 'section', 'of')	29516
11	('referred', 'to', 'in', 'other')	29125
12	('sections', 'this', 'section', 'is')	28742
13	('in', 'the', 'case', 'of')	28226
14	('other', 'sections', 'this', 'section')	27341
15	('section', 'referred', 'to', 'in')	27013
16	('sections', 'of', 'this', 'title')	21955
17	('edition', 'for', 'text', 'of')	20475
18	('referred', 'to', 'in', 'sections')	20467
19	('the', 'secretary', 'of', 'the')	20074
20	('of', 'this', 'title', 'and')	19969
21	('effective', 'date', 'of', 'amendment')	19778
22	('of', 'this', 'title', 'section')	18313
23	('of', 'this', 'title', 'title')	15920
24	('in', 'section', 'of', 'this')	14854
25	('referred', 'to', 'in', 'section')	13563
26	('date', 'of', 'amendment', 'amendment')	12881
27	('for', 'purposes', 'of', 'this')	12715
28	('in', 'sections', 'of', 'this')	12377
29	('to', 'in', 'sections', 'of')	12376
30	('of', 'amendment', 'amendment', 'by')	12092
31	('the', 'provisions', 'of', 'this')	11660
32	('see', 'section', 'of', 'pub')	11528
33	('set', 'out', 'under', 'section')	11239
34	('amendment', 'amendment', 'by', 'pub')	11169
35	('referred', 'to', 'in', 'subsec')	11169
36	('and', 'of', 'this', 'title')	10988
37	('under', 'section', 'of', 'title')	10949
38	('set', 'out', 'as', 'an')	10787
39	('this', 'title', 'title', 'section')	10627
40	('the', 'date', 'of', 'the')	10596
41	('for', 'the', 'purpose', 'of')	10582
42	('out', 'under', 'section', 'of')	10489
43	('the', 'public', 'health', 'and')	10319
44	('title', 'the', 'public', 'health')	9979
45	('to', 'in', 'section', 'of')	9885
46	('to', 'the', 'code', 'see')	9794
47	('note', 'set', 'out', 'under')	9780
48	('with', 'respect', 'to', 'the')	9709
49	('public', 'health', 'and', 'welfare')	9609
50	('by', 'the', 'secretary', 'of')	9595
>>>>>>> e2275a9d7010f513e78cbffa0c7389adf1d352e6
