Rank	4gram	NumberOfTimes
569	(u'of', u'the', u'senate', u'and')	918
570	(u'or', u'in', u'the', u'case')	915
571	(u'tax', u'imposed', u'by', u'section')	915
572	(u'on', u'behalf', u'of', u'the')	913
573	(u'stat', u'transfer', u'of', u'functions')	911
574	(u'the', u'united', u'states', u'code')	909
575	(u'as', u'amended', u'july', u'pub')	909
576	(u'in', u'the', u'grade', u'of')	909
577	(u'officers', u'and', u'employees', u'the')	908
578	(u'stat', u'legislative', u'history', u'revisers')	908
579	(u'the', u'treasury', u'of', u'the')	904
580	(u'proclaimed', u'by', u'the', u'president')	901
581	(u'of', u'this', u'title', u'pub')	901
582	(u'revisers', u'notebased', u'on', u'title')	899
583	(u'of', u'not', u'less', u'than')	899
584	(u'taxable', u'years', u'beginning', u'after')	899
585	(u'the', u'discretion', u'of', u'the')	898
586	(u'in', u'this', u'section', u'shall')	896
587	(u'it', u'shall', u'be', u'the')	896
588	(u'the', u'amendment', u'made', u'by')	895
589	(u'of', u'this', u'title', u'are')	895
590	(u'act', u'may', u'ch', u'stat')	894
591	(u'public', u'buildings', u'property', u'and')	894
592	(u'ad', u'val', u'per', u'lb')	893
593	(u'of', u'the', u'uniformed', u'services')	889
594	(u'notwithstanding', u'the', u'provisions', u'of')	888
595	(u'in', u'the', u'event', u'of')	888
596	(u'the', u'administration', u'of', u'the')	885
597	(u'set', u'out', u'as', u'notes')	884
598	(u'under', u'sections', u'and', u'of')	884
599	(u'imprisoned', u'not', u'more', u'than')	884
600	(u'of', u'the', u'amount', u'of')	878
601	(u'the', u'united', u'states', u'by')	878
602	(u'legislative', u'history', u'revisers', u'notebased')	877
603	(u'to', u'be', u'known', u'as')	875
604	(u'for', u'the', u'payment', u'of')	875
605	(u'by', u'the', u'secre', u'tary')	873
606	(u'to', u'be', u'appropriated', u'for')	873
607	(u'the', u'th', u'day', u'after')	873
608	(u'this', u'section', u'see', u'section')	869
609	(u'be', u'deemed', u'to', u'have')	867
610	(u'the', u'amount', u'of', u'any')	865
611	(u'to', u'the', u'date', u'of')	863
612	(u'of', u'amendment', u'section', u'of')	862
613	(u'citizen', u'of', u'the', u'united')	861
614	(u'authorized', u'and', u'directed', u'to')	860
615	(u'fr', u'set', u'out', u'as')	857
616	(u'treasury', u'of', u'the', u'united')	856
617	(u'district', u'court', u'for', u'the')	855
618	(u'under', u'regulations', u'prescribed', u'by')	855
619	(u'housing', u'and', u'home', u'finance')	853
620	(u'june', u'ch', u'stat', u'june')	851
621	(u'was', u'repealed', u'by', u'pub')	849
622	(u'to', u'in', u'this', u'section')	848
623	(u'against', u'the', u'united', u'states')	846
624	(u'the', u'coast', u'and', u'geodetic')	845
625	(u'there', u'are', u'authorized', u'to')	844
626	(u'of', u'the', u'first', u'pay')	843
627	(u'and', u'revision', u'notes', u'based')	842
628	(u'this', u'section', u'by', u'pub')	842
629	(u'in', u'view', u'of', u'the')	842
630	(u'ending', u'june', u'and', u'for')	841
631	(u'by', u'section', u'of', u'pub')	841
632	(u'united', u'states', u'shall', u'be')	840
633	(u'hereinafter', u'referred', u'to', u'as')	839
634	(u'the', u'first', u'pay', u'period')	837
635	(u'to', u'section', u'of', u'title')	836
636	(u'this', u'section', u'shall', u'apply')	836
637	(u'is', u'substituted', u'for', u'the')	834
638	(u'as', u'amended', u'oct', u'pub')	833
639	(u'the', u'provisions', u'of', u'subsection')	833
640	(u'ch', u'title', u'iv', u'stat')	832
641	(u'or', u'imprisoned', u'not', u'more')	830
642	(u'not', u'more', u'than', u'one')	829
643	(u'purposes', u'of', u'this', u'subchapter')	828
644	(u'ending', u'june', u'for', u'the')	828
645	(u'to', u'chapter', u'of', u'title')	827
646	(u'administrator', u'of', u'general', u'services')	825
647	(u'of', u'this', u'title', u'is')	824
648	(u'as', u'he', u'may', u'prescribe')	824
649	(u'revision', u'notes', u'based', u'on')	824
650	(u'the', u'close', u'of', u'the')	824
651	(u'of', u'this', u'subsection', u'the')	823
652	(u'is', u'authorized', u'and', u'directed')	822
653	(u'the', u'united', u'states', u'district')	822
654	(u'be', u'the', u'duty', u'of')	822
655	(u'than', u'or', u'imprisoned', u'not')	820
656	(u'title', u'money', u'and', u'finance')	820
657	(u'not', u'over', u'over', u'but')	820
658	(u'may', u'be', u'prescribed', u'by')	819
659	(u'the', u'department', u'of', u'agriculture')	819
660	(u'of', u'this', u'section', u'as')	818
661	(u'the', u'per', u'formance', u'of')	817
662	(u'title', u'of', u'the', u'united')	816
663	(u'under', u'such', u'regulations', u'as')	816
664	(u'is', u'authorized', u'to', u'be')	812
665	(u'forces', u'of', u'the', u'united')	811
666	(u'the', u'interior', u'is', u'authorized')	810
667	(u'shall', u'be', u'the', u'duty')	810
668	(u'the', u'depart', u'ment', u'of')	807
669	(u'other', u'officers', u'of', u'the')	807
670	(u'june', u'for', u'the', u'fiscal')	806
671	(u'provided', u'that', u'this', u'act')	805
672	(u'per', u'centum', u'per', u'annum')	804
673	(u'to', u'taxable', u'years', u'beginning')	803
674	(u'under', u'sec', u'tion', u'of')	802
675	(u'united', u'states', u'for', u'the')	802
676	(u'more', u'than', u'per', u'centum')	800
677	(u'of', u'per', u'centum', u'of')	800
678	(u'of', u'the', u'surgeon', u'general')	799
679	(u'under', u'the', u'authority', u'of')	796
680	(u'sums', u'as', u'may', u'be')	795
681	(u'in', u'the', u'district', u'of')	795
682	(u'united', u'states', u'and', u'the')	794
683	(u'of', u'this', u'title', u'subchapter')	794
684	(u'board', u'of', u'governors', u'of')	794
685	(u'into', u'the', u'united', u'states')	794
686	(u'this', u'title', u'shall', u'not')	794
687	(u'the', u'department', u'of', u'defense')	793
688	(u'but', u'not', u'over', u'over')	793
689	(u'the', u'purposes', u'of', u'the')	792
690	(u'in', u'the', u'office', u'of')	791
691	(u'president', u'by', u'and', u'with')	791
692	(u'chapter', u'referred', u'to', u'in')	790
693	(u'education', u'and', u'welfare', u'by')	789
694	(u'stat', u'july', u'ch', u'title')	785
695	(u'of', u'title', u'the', u'public')	783
696	(u'of', u'this', u'title', u'transfer')	783
697	(u'first', u'pay', u'period', u'which')	783
698	(u'of', u'the', u'army', u'and')	782
699	(u'after', u'the', u'th', u'day')	781
700	(u'the', u'board', u'of', u'directors')	781
701	(u'for', u'not', u'more', u'than')	780
702	(u'war', u'and', u'national', u'defense')	780
703	(u'the', u'president', u'by', u'and')	779
704	(u'the', u'performance', u'of', u'any')	779
705	(u'ch', u'stat', u'legislative', u'history')	778
706	(u'the', u'act', u'of', u'june')	777
707	(u'of', u'this', u'title', u'which')	777
708	(u'all', u'agencies', u'and', u'employees')	776
709	(u'of', u'this', u'section', u'is')	775
710	(u'of', u'the', u'board', u'of')	774
711	(u'section', u'of', u'title', u'crimes')	774
712	(u'department', u'of', u'health', u'education')	772
713	(u'the', u'judgment', u'of', u'the')	772
714	(u'is', u'authorized', u'to', u'make')	772
715	(u'any', u'provision', u'of', u'this')	771
716	(u'title', u'public', u'buildings', u'property')	768
717	(u'the', u'expiration', u'of', u'the')	767
718	(u'out', u'as', u'notes', u'under')	762
719	(u'of', u'the', u'federal', u'government')	762
720	(u'as', u'otherwise', u'provided', u'in')	761
721	(u'secre', u'tary', u'of', u'the')	760
722	(u'pay', u'and', u'allowances', u'of')	760
723	(u'amendment', u'of', u'this', u'section')	759
724	(u'section', u'act', u'june', u'ch')	758
725	(u'july', u'ch', u'title', u'ii')	757
726	(u'of', u'the', u'treasury', u'shall')	756
727	(u'district', u'of', u'columbia', u'and')	756
728	(u'on', u'or', u'after', u'the')	756
729	(u'district', u'court', u'of', u'the')	756
730	(u'approval', u'of', u'the', u'secretary')	753
731	(u'and', u'section', u'of', u'this')	753
732	(u'section', u'of', u'this', u'appendix')	753
733	(u'commonwealth', u'of', u'puerto', u'rico')	752
734	(u'employees', u'of', u'the', u'department')	751
735	(u'title', u'and', u'in', u'title')	747
736	(u'after', u'dec', u'see', u'section')	747
737	(u'such', u'sums', u'as', u'may')	747
738	(u'references', u'in', u'text', u'this')	746
739	(u'which', u'the', u'united', u'states')	745
740	(u'pay', u'period', u'which', u'begins')	744
741	(u'the', u'sec', u'retary', u'of')	744
742	(u'by', u'the', u'secretary', u'to')	743
743	(u'section', u'of', u'title', u'and')	743
744	(u'per', u'centum', u'of', u'such')	742
745	(u'government', u'of', u'the', u'united')	742
746	(u'functions', u'of', u'all', u'officers')	741
747	(u'in', u'the', u'federal', u'register')	741
748	(u'the', u'members', u'of', u'the')	740
749	(u'this', u'title', u'transfer', u'of')	739
750	(u'and', u'in', u'the', u'case')	739
751	(u'this', u'title', u'and', u'the')	738
752	(u'of', u'governors', u'of', u'the')	738
753	(u'in', u'sections', u'and', u'of')	737
754	(u'the', u'provi', u'sions', u'of')	737
755	(u'in', u'accordance', u'with', u'such')	737
756	(u'the', u'same', u'manner', u'as')	737
757	(u'the', u'date', u'of', u'such')	736
758	(u'act', u'july', u'ch', u'title')	735
759	(u'is', u'hereby', u'authorized', u'to')	733
760	(u'as', u'may', u'be', u'required')	732
761	(u'less', u'than', u'per', u'centum')	730
762	(u'the', u'commonwealth', u'of', u'puerto')	730
763	(u'of', u'title', u'armed', u'forces')	730
764	(u'in', u'the', u'discretion', u'of')	729
765	(u'provisions', u'set', u'out', u'as')	728
766	(u'the', u'farm', u'credit', u'administration')	727
767	(u'the', u'president', u'pursuant', u'to')	726
768	(u'united', u'states', u'court', u'of')	725
769	(u'the', u'consent', u'of', u'the')	725
770	(u'by', u'the', u'provisions', u'of')	724
771	(u'of', u'the', u'interior', u'shall')	723
772	(u'this', u'section', u'the', u'term')	722
773	(u'the', u'federal', u'reserve', u'system')	722
774	(u'per', u'lb', u'per', u'lb')	721
775	(u'of', u'the', u'treasury', u'with')	721
776	(u'of', u'the', u'office', u'of')	720
777	(u'section', u'shall', u'not', u'apply')	719
778	(u'by', u'the', u'president', u'by')	719
779	(u'any', u'part', u'of', u'the')	718
780	(u'stat', u'aug', u'ch', u'title')	718
781	(u'armed', u'forces', u'of', u'the')	718
782	(u'functions', u'of', u'all', u'other')	717
783	(u'rules', u'of', u'criminal', u'procedure')	715
784	(u'all', u'other', u'officers', u'of')	715
785	(u'the', u'first', u'sentence', u'of')	715
786	(u'provisions', u'of', u'this', u'subchapter')	714
787	(u'the', u'armed', u'forces', u'of')	713
788	(u'the', u'value', u'of', u'the')	713
789	(u'from', u'the', u'united', u'states')	713
790	(u'such', u'regulations', u'as', u'the')	711
791	(u'the', u'text', u'is', u'classified')	709
792	(u'the', u'united', u'states', u'government')	709
793	(u'that', u'in', u'the', u'case')	708
794	(u'or', u'his', u'delegate', u'may')	708
795	(u'secretary', u'of', u'the', u'air')	707
796	(u'changes', u'were', u'made', u'in')	707
797	(u'there', u'is', u'authorized', u'to')	706
798	(u'under', u'this', u'subsection', u'shall')	706
799	(u'with', u'respect', u'to', u'taxable')	705
800	(u'stat', u'apr', u'ch', u'stat')	705
801	(u'amendment', u'section', u'of', u'pub')	705
802	(u'respect', u'to', u'taxable', u'years')	705
803	(u'more', u'than', u'one', u'year')	704
804	(u'from', u'warehouse', u'for', u'consumption')	704
805	(u'oct', u'stat', u'to', u'apply')	703
806	(u'this', u'section', u'may', u'be')	702
807	(u'to', u'the', u'credit', u'of')	702
808	(u'in', u'accordance', u'with', u'section')	701
809	(u'as', u'provided', u'in', u'this')	701
810	(u'ch', u'stat', u'oct', u'ch')	701
811	(u'amendments', u'made', u'by', u'this')	701
812	(u'united', u'states', u'in', u'the')	699
813	(u'to', u'sections', u'and', u'of')	699
814	(u'title', u'ii', u'of', u'the')	698
815	(u'states', u'district', u'court', u'for')	697
816	(u'prior', u'to', u'the', u'date')	697
817	(u'federal', u'rules', u'of', u'civil')	696
818	(u'generally', u'this', u'index', u'national')	696
819	(u'performance', u'of', u'any', u'of')	696
820	(u'as', u'added', u'aug', u'ch')	695
821	(u'act', u'feb', u'ch', u'stat')	695
822	(u'public', u'health', u'service', u'and')	694
823	(u'in', u'accord', u'ance', u'with')	693
824	(u'or', u'the', u'performance', u'of')	692
825	(u'act', u'generally', u'this', u'index')	691
826	(u'references', u'in', u'text', u'section')	690
827	(u'month', u'in', u'which', u'this')	689
828	(u'as', u'of', u'the', u'date')	689
829	(u'in', u'the', u'opinion', u'of')	685
830	(u'in', u'excess', u'of', u'per')	685
831	(u'and', u'provided', u'further', u'that')	685
832	(u'other', u'provision', u'of', u'this')	684
833	(u'th', u'day', u'after', u'oct')	683
834	(u'is', u'set', u'out', u'as')	683
835	(u'item', u'added', u'by', u'pub')	682
836	(u'by', u'the', u'president', u'pursuant')	682
837	(u'of', u'this', u'chapter', u'shall')	680
838	(u'were', u'made', u'in', u'phraseology')	677
839	(u'shall', u'be', u'appointed', u'by')	676
840	(u'as', u'amended', u'aug', u'pub')	676
841	(u'on', u'or', u'before', u'the')	676
842	(u'provided', u'that', u'the', u'amendment')	675
843	(u'effective', u'date', u'and', u'construction')	675
844	(u'in', u'the', u'form', u'of')	675
845	(u'to', u'exceed', u'per', u'centum')	675
846	(u'as', u'the', u'secretary', u'or')	674
847	(u'the', u'direction', u'of', u'the')	674
848	(u'exceptions', u'transferred', u'to', u'the')	674
849	(u'by', u'virtue', u'of', u'the')	672
850	(u'this', u'title', u'shall', u'apply')	672
851	(u'the', u'authority', u'of', u'the')	671
852	(u'provisions', u'of', u'this', u'act')	670
853	(u'this', u'title', u'may', u'be')	669
854	(u'the', u'appendix', u'to', u'title')	669
855	(u'be', u'determined', u'by', u'the')	668
856	(u'provisions', u'of', u'this', u'subsection')	667
857	(u'the', u'filing', u'of', u'the')	667
858	(u'this', u'title', u'the', u'secretary')	666
859	(u'the', u'administrator', u'of', u'general')	666
860	(u'pro', u'visions', u'of', u'this')	666
861	(u'section', u'see', u'section', u'of')	664
862	(u'to', u'be', u'made', u'by')	664
863	(u'title', u'transfer', u'of', u'functions')	664
864	(u'to', u'in', u'text', u'is')	663
865	(u'all', u'officers', u'of', u'the')	661
866	(u'the', u'opinion', u'of', u'the')	661
867	(u'ch', u'stat', u'apr', u'ch')	660
868	(u'under', u'section', u'of', u'the')	660
869	(u'court', u'for', u'the', u'district')	660
870	(u'for', u'each', u'fiscal', u'year')	660
871	(u'section', u'and', u'sections', u'and')	659
872	(u'or', u'the', u'district', u'of')	658
873	(u'compensation', u'for', u'work', u'injuries')	658
874	(u'governors', u'of', u'the', u'federal')	657
875	(u'of', u'this', u'subsection', u'shall')	657
876	(u'district', u'of', u'columbia', u'code')	656
877	(u'and', u'with', u'respect', u'to')	656
878	(u'see', u'sections', u'and', u'of')	654
879	(u'it', u'shall', u'be', u'unlawful')	653
880	(u'of', u'the', u'revised', u'statutes')	653
881	(u'title', u'and', u'section', u'of')	652
882	(u'out', u'in', u'the', u'appendix')	651
883	(u'the', u'senate', u'and', u'the')	651
884	(u'officers', u'and', u'em', u'ployees')	650
885	(u'provisions', u'of', u'sections', u'and')	649
886	(u'the', u'duty', u'of', u'the')	649
887	(u'in', u'the', u'appendix', u'to')	649
888	(u'val', u'per', u'lb', u'ad')	648
889	(u'and', u'em', u'ployees', u'of')	647
890	(u'used', u'in', u'this', u'section')	646
891	(u'for', u'the', u'benefit', u'of')	645
892	(u'date', u'of', u'this', u'act')	645
893	(u'under', u'this', u'chapter', u'shall')	645
894	(u'in', u'any', u'case', u'in')	644
895	(u'now', u'covered', u'by', u'sections')	644
896	(u'this', u'title', u'and', u'section')	643
897	(u'employees', u'compensation', u'for', u'work')	643
898	(u'not', u'apply', u'to', u'any')	642
899	(u'the', u'purposes', u'of', u'sections')	642
900	(u'the', u'department', u'of', u'health')	641
901	(u'of', u'farm', u'credit', u'administration')	640
902	(u'in', u'the', u'judgment', u'of')	639
903	(u'of', u'the', u'government', u'of')	639
904	(u'pursuant', u'to', u'this', u'chapter')	638
905	(u'of', u'this', u'title', u'repealed')	637
906	(u'the', u'secretary', u'of', u'transportation')	637
907	(u'an', u'officer', u'of', u'the')	636
908	(u'to', u'the', u'extent', u'of')	636
909	(u'at', u'the', u'close', u'of')	636
910	(u'government', u'of', u'the', u'district')	635
911	(u'june', u'ch', u'stat', u'legislative')	635
912	(u'section', u'and', u'section', u'of')	635
913	(u'shall', u'be', u'made', u'in')	634
914	(u'in', u'time', u'of', u'war')	633
915	(u'of', u'the', u'date', u'of')	631
916	(u'per', u'formance', u'of', u'any')	631
917	(u'the', u'court', u'of', u'appeals')	631
918	(u'of', u'any', u'of', u'the')	629
919	(u'head', u'of', u'the', u'agency')	629
920	(u'as', u'part', u'of', u'the')	629
921	(u'state', u'plan', u'approved', u'under')	628
922	(u'vested', u'in', u'the', u'secretary')	627
923	(u'carrying', u'out', u'the', u'provisions')	626
924	(u'this', u'chapter', u'referred', u'to')	626
925	(u'the', u'department', u'of', u'justice')	625
926	(u'the', u'last', u'sentence', u'of')	624
927	(u'citizens', u'of', u'the', u'united')	624
928	(u'any', u'case', u'in', u'which')	624
929	(u'the', u'total', u'amount', u'of')	622
930	(u'of', u'all', u'officers', u'of')	621
931	(u'agency', u'of', u'the', u'united')	621
932	(u'ch', u'stat', u'cross', u'references')	621
933	(u'institutions', u'of', u'higher', u'education')	620
934	(u'formance', u'of', u'any', u'of')	620
935	(u'the', u'united', u'states', u'under')	620
936	(u'performance', u'or', u'the', u'per')	619
937	(u'vested', u'in', u'the', u'president')	619
938	(u'performance', u'or', u'the', u'performance')	619
939	(u'of', u'title', u'referred', u'to')	619
940	(u'act', u'june', u'ch', u'title')	619
941	(u'the', u'sum', u'of', u'the')	618
942	(u'possession', u'of', u'the', u'united')	618
943	(u'to', u'the', u'effective', u'date')	618
944	(u'period', u'which', u'begins', u'on')	618
945	(u'in', u'the', u'secretary', u'of')	617
946	(u'plus', u'of', u'excess', u'over')	617
947	(u'to', u'per', u'centum', u'of')	617
948	(u'and', u'in', u'title', u'section')	616
949	(u'navigation', u'and', u'navigable', u'waters')	616
950	(u'provision', u'of', u'this', u'chapter')	615
951	(u'of', u'this', u'title', u'see')	615
952	(u'and', u'for', u'the', u'fiscal')	614
953	(u'to', u'carry', u'out', u'this')	614
954	(u'the', u'rate', u'of', u'per')	614
955	(u'or', u'the', u'per', u'formance')	614
956	(u'in', u'the', u'text', u'was')	613
957	(u'set', u'forth', u'in', u'section')	613
958	(u'for', u'the', u'protection', u'of')	613
959	(u'in', u'the', u'absence', u'of')	613
960	(u'under', u'this', u'chapter', u'and')	613
961	(u'respect', u'to', u'which', u'the')	612
962	(u'in', u'section', u'of', u'the')	610
963	(u'for', u'any', u'taxable', u'year')	610
964	(u'section', u'with', u'respect', u'to')	610
965	(u'to', u'in', u'otiier', u'sections')	610
966	(u'defined', u'in', u'section', u'of')	609
967	(u'of', u'the', u'civil', u'service')	607
968	(u'department', u'of', u'commerce', u'to')	607
969	(u'oct', u'see', u'section', u'of')	606
970	(u'so', u'much', u'of', u'the')	606
971	(u'by', u'section', u'of', u'act')	604
972	(u'but', u'not', u'limited', u'to')	603
973	(u'the', u'last', u'day', u'of')	602
974	(u'were', u'transferred', u'with', u'certain')	602
975	(u'courts', u'of', u'the', u'united')	602
976	(u'the', u'federal', u'security', u'agency')	601
977	(u'statutes', u'at', u'large', u'th')	601
978	(u'as', u'added', u'june', u'ch')	600
979	(u'national', u'advisory', u'council', u'on')	600
980	(u'insurance', u'generally', u'this', u'index')	599
981	(u'years', u'from', u'the', u'date')	599
982	(u'regulations', u'as', u'may', u'be')	599
983	(u'under', u'this', u'section', u'may')	598
984	(u'by', u'the', u'attorney', u'general')	598
985	(u'stat', u'oct', u'ch', u'stat')	598
986	(u'oct', u'stat', u'historical', u'and')	598
987	(u'when', u'proclaimed', u'by', u'the')	597
988	(u'authority', u'vested', u'in', u'me')	597
989	(u'of', u'the', u'authority', u'vested')	597
990	(u'of', u'title', u'internal', u'revenue')	595
991	(u'of', u'this', u'section', u'in')	595
992	(u'united', u'states', u'or', u'the')	595
993	(u'force', u'when', u'proclaimed', u'by')	595
994	(u'the', u'arts', u'and', u'the')	595
995	(u'the', u'time', u'of', u'such')	595
996	(u'be', u'appropriated', u'for', u'the')	594
997	(u'this', u'act', u'referred', u'to')	594
998	(u'was', u'repealed', u'by', u'act')	594
999	(u'begins', u'on', u'or', u'after')	593
